Ort,Datum,Breitengrad,Längengrad,Bericht_Link,Mindestangabe Teilnehmerzahl,Höchstangabe Teilnehmerzahl
Eisenach,03.02.2024,50.974713,10.319356,https://www.thueringer-allgemeine.de/regionen/wartburgkreis/article241570656/Tausende-stehen-bei-Demo-in-Eisenach-fuer-gemeinsame-Werte-zusammen.html,2000.0,
Erkelenz,03.02.2024,51.0654268,6.0984461,https://www.aachener-zeitung.de/lokales/region-heinsberg/erkelenz/erkelenzer-demonstrieren-gegen-rechtsextremismus/7963352.html,1500.0,3000.0
Eutin,03.02.2024,54.1364642,10.6159077,https://www.ln-online.de/lokales/ostholstein/eutin-demo-gegen-rechts-2000-menschen-protestieren-gegen-die-afd-FZJYWSOX4VE7ZI3QMPEQKGVX6Q.html,2000.0,
Falkensee,03.02.2024,52.56735229,13.10151958,https://www.rbb24.de/politik/beitrag/2024/02/demonstrationen-brandenburg-rechtsextremismus-menschenkette-bran.html,1000.0,
Föhr,03.02.2024,54.7173519,8.4957628,https://www.shz.de/lokales/amrum-foehr-halligen/artikel/demo-gegen-rechts-mehr-als-1500-menschen-nahmen-auf-foehr-teil-46393331,1500.0,
Freiburg im Breisgau,03.02.2024,47.9960901,7.8494005,https://www.badische-zeitung.de/groesste-demo-in-freiburgs-nachkriegsgeschichte-mehr-als-30-000-menschen-gegen-rechtsextremismus,30000.0,35000.0
Friedrichstadt,03.02.2024,54.376,9.0897,"https://www.ndr.de/nachrichten/schleswig-holstein/Demos-gegen-Rechtsextremismus-Wo-protestiert-wird,demogegenrechts124.html",250.0,
Georgsmarienhütte,03.02.2024,52.2055,8.0554,"https://www.ndr.de/nachrichten/niedersachsen/Niedersachsen-Menschen-gehen-gegen-Rechtsextremismus-auf-die-Strasse,rechtspopulismus106.html",2500.0,
Gerolzhofen,03.02.2024,49.90155792,10.34319305,https://www.mainpost.de/regional/schweinfurt/fuer-demokratie-und-gegen-rechtsextremismus-600-menschen-zeigten-flagge-bei-kundgebung-in-gerolzhofen-art-11378466,600.0,
Gifhorn,03.02.2024,52.5780612,10.6613448,https://www.braunschweiger-zeitung.de/gifhorn/article241569864/Mehr-als-2000-Gifhorner-bei-Demo-gegen-Rechts.html,2000.0,
Glauchau,03.02.2024,50.81695938,12.54088497,https://www.tag24.de/nachrichten/regionales/sachsen/zwickau/anti-afd-demo-in-glauchau-rassisten-sind-keine-alternative-3087366,375.0,
Gransee,03.02.2024,53.007061,13.15206146,https://www.rbb24.de/politik/beitrag/2024/02/demonstrationen-brandenburg-rechtsextremismus-menschenkette-bran.html,300.0,
Greiz,03.02.2024,50.65776443,12.19919872,https://www.otz.de/regionen/greiz/article241570586/Demo-gegen-Rechts-in-Greiz-Wir-lassen-uns-die-Demokratie-nicht-nehmen.html,580.0,800.0
Groß Gerau,03.02.2024,49.914,8.4657,https://www.echo-online.de/lokales/kreis-gross-gerau/gross-gerau/mehr-als-1000-teilnehmer-bei-demo-gegen-rechts-in-gross-gerau-3280586,400.0,1000.0
Günzburg,03.02.2024,48.3528,10.3972,,2000.0,
Halle (Saale),03.02.2024,51.4825041,11.9705452,https://www.mz.de/lokal/halle-saale/demonstration-rechtsextremismus-in-halle-hand-in-hand-gegen-rechts-3780473,1300.0,
Hamburg-St.Pauli,03.02.2024,53.550468,9.960332,https://www.zeit.de/gesellschaft/zeitgeschehen/2024-02/demonstrationen-gegen-rechtsextremismus-proteste-live,7000.0,14000.0
Hamminkeln,03.02.2024,51.730692,6.590865,https://www.bbv-net.de/Lokales/Hamminkeln/Ueber-600-Hamminkelner-demonstrieren-gegen-Extremismus-435884.html,600.0,
Hannover,03.02.2024,52.3744779,9.7385532,"https://www.ndr.de/nachrichten/niedersachsen/Niedersachsen-Menschen-gehen-gegen-Rechtsextremismus-auf-die-Strasse,rechtspopulismus106.html",7000.0,10000.0
Hattersheim,03.02.2024,50.06710052,8.488610268,,400.0,
Hattingen,03.02.2024,51.4007175,7.1862486,https://www.waz.de/staedte/hattingen/hattingens-bunte-anwort-auf-rechte-parolen-id241570598.html,500.0,
Heide,03.02.2024,54.194846,9.092901,"https://www.ndr.de/nachrichten/schleswig-holstein/Kein-Marzipan-fuer-Nazis-Tausende-demonstrieren-in-Luebeck,demo4184.html",800.0,1000.0
Heimerzheim,03.02.2024,50.7169717,6.9135938,https://ga.de/region/voreifel-und-vorgebirge/meckenheim/tausende-demonstrieren-in-meckenheim-und-swisttal-gegen-rechts_aid-106398557,500.0,
Henrichenburg,03.02.2024,51.59894562,7.312514782,,130.0,
Herdecke,03.02.2024,51.4001119,7.4330062,https://www.ruhrnachrichten.de/regionales/nrw-bei-demonstrationen-gegen-rechts-schon-vormittags-tausende-auf-den-strassen-w839339-2001090727/,500.0,
Jena,03.02.2024,50.9281717,11.5879359,https://www.mdr.de/nachrichten/thueringen/demonstrationen-gegen-rechts-in-thueringen-100.html,4000.0,
Kaarst,03.02.2024,51.226675,6.6193924,,2300.0,
Kamp-Lintfort,03.02.2024,51.5017981,6.547923,https://rp-online.de/nrw/staedte/kamp-lintfort/kundgebung-kamp-lintfort-protest-gegen-rechtsextremismus_aid-106389809,1000.0,
Kappeln,03.02.2024,54.6595,9.9225,https://www.shz.de/lokales/kappeln/artikel/demo-gegen-rechts-in-kappeln-46392626,1000.0,
Kassel,03.02.2024,51.3154546,9.4924096,https://www.hna.de/kassel/fuer-grossdemo-viele-aufrufe-92810289.html,5000.0,8000.0
Kempten,03.02.2024,47.7267063,10.3168835,https://www.allgaeuer-zeitung.de/allgaeu/kempten/demo-gegen-rechts-in-kempten-teilnehmerzahl-und-infos-zum-demonstrationszug_arid-696104,6350.0,
Königs Wusterhausen,03.02.2024,52.29671,13.63153,https://www.rbb24.de/politik/beitrag/2024/02/demonstrationen-brandenburg-rechtsextremismus-menschenkette-bran.html,1000.0,
Korschenbroich,03.02.2024,51.18954086,6.513497353,,800.0,
Krefeld,03.02.2024,51.3331205,6.5623343,https://www.ruhrnachrichten.de/regionales/nrw-bei-demonstrationen-gegen-rechts-schon-vormittags-tausende-auf-den-strassen-w839339-2001090727/,11000.0,
Kronach,03.02.2024,50.2397846,11.3277669,https://www.np-coburg.de/inhalt.demonstration-in-kronach-ein-lautes-nein-aus-2000-kehlen.7d6ca36b-df4e-4df1-aabb-9551aa862a26.html,2000.0,
Ladenburg,03.02.2024,49.472435,8.610646,"https://www.mannheimer-morgen.de/metropolregion_artikel,-metropolregion-zehntausende-demonstrieren-gegen-rechts-auch-in-der-rhein-neckar-region-_arid,2172511.html",1300.0,
Lahr,03.02.2024,49.9440252,6.2909576,https://www.schwarzwaelder-bote.de/inhalt.4000-menschen-zeigen-flagge-so-lief-die-grosse-demo-auf-dem-lahrer-rathausplatz.2af6a78b-4dba-44ef-92dd-c4a3d6b0e98a.html,4000.0,
Langenfeld,03.02.2024,51.1192,6.9513,https://rp-online.de/nrw/staedte/langenfeld/langenfeld-mehrere-tausend-leute-demonstrieren-fuer-die-demokratie_aid-106201181,4000.0,
Leer,03.02.2024,53.2050927,7.459464,,1000.0,
Linz am Rhein,03.02.2024,50.56574249,7.281186581,https://www.lampertheimer-zeitung.de/politik/politik-rheinland-pfalz/tausende-demonstrieren-in-rheinland-pfalz-gegen-rechts-3275028,500.0,
Lörrach,03.02.2024,47.6121,7.6607,https://www.verlagshaus-jaumann.de/inhalt.loerrach-klare-haltung-gegen-hass.8960bb1b-6cda-4964-827f-1ee61b6c51be.html,4000.0,
Lüdenscheid,03.02.2024,51.218137,7.6396975,https://www.come-on.de/luedenscheid/demo-luedenscheid-gegen-rechts-antisemitismus-starkes-zeichen-92813281.html,1500.0,
Ludwigshafen,03.02.2024,49.4704113,8.4382,"https://www.mannheimer-morgen.de/metropolregion_artikel,-metropolregion-zehntausende-demonstrieren-gegen-rechts-auch-in-der-rhein-neckar-region-_arid,2172511.html",2200.0,3000.0
Maintal,03.02.2024,50.1472,8.825,,300.0,
Mainz,03.02.2024,50.0012314,8.2762513,https://www.swr.de/swraktuell/rheinland-pfalz/demos-gegen-rechts-in-ganz-rlp-am-wochenende-100.html,10000.0,
Meckenheim,03.02.2024,50.62539291,7.043917179,https://ga.de/region/voreifel-und-vorgebirge/meckenheim/tausende-demonstrieren-in-meckenheim-und-swisttal-gegen-rechts_aid-106398557,2500.0,
Meldorf,03.02.2024,54.08988,9.070633,,,
Meschede,03.02.2024,51.3436532,8.2859257,https://www.wp.de/staedte/meschede-und-umland/meschede-steht-auf-fuer-demokratie-und-gegen-hass-und-hetze-id241570954.html,1300.0,
Mettmann,03.02.2024,51.2527778,6.9777778,https://taeglich.me/mettmann/mettmann-ist-bunt-mehr-als-2000-waren-heute-an-start/,2000.0,
München,03.02.2024,48.1523503,11.5821402,,,
Murrhardt,03.02.2024,48.9797657,9.5794661,https://www.bkz.de/nachrichten/kundgebung-gegen-rechts-in-murrhardt-225146.html,1000.0,
Neu Isenburg,03.02.2024,50.0464196,8.6717748,,,
Neuburg,03.02.2024,48.7303,11.1888,https://www.donaukurier.de/lokales/landkreis-neuburg-schrobenhausen/ueber-2000-menschen-demonstrierten-in-neuburg-gegen-hass-und-rassismus-15360128,2000.0,
Neuwied,03.02.2024,50.4302393,7.466302,https://www.lampertheimer-zeitung.de/politik/politik-rheinland-pfalz/tausende-demonstrieren-in-rheinland-pfalz-gegen-rechts-3275028,3000.0,
Nidderau,03.02.2024,50.25,8.9,https://www.gnz.de/lokales/main-kinzig-kreis/nidderau-demo-gegen-rechts-mit-1000-teilnehmern-WGGRNTEALZC3VBGNUVBHTEVTOM.html,1000.0,
Nürnberg ,03.02.2024,49.453872,11.077298,https://www.infranken.de/lk/nuernberg/nuernberg-mega-demo-gegen-rechts-sprengt-alle-erwartungen-25000-menschen-vor-ort-art-5826086,25000.0,
Plettenberg,03.02.2024,51.2136798,7.8745627,https://www.come-on.de/lennetal/plettenberg/starkes-zeichen-600-teilnehmer-bei-demo-in-plettenberg-92812781.html,600.0,
Potsdam,03.02.2024,52.4009309,13.0591397,https://www.rbb24.de/politik/beitrag/2024/02/demonstrationen-brandenburg-rechtsextremismus-menschenkette-bran.html,2700.0,5000.0
Prien,03.02.2024,47.8542,12.3455,https://radio-charivari.de/nachrichten-aus-rosenheim-und-der-region/gegen-rechtsextremismus-friedliche-kundgebung-in-prien-rosenheimer-demozug-soll-vorerst-letzter-gewesen-sein,500.0,
Regen ,03.02.2024,48.9700842,13.1262631,,65.0,
Regensburg,03.02.2024,49.0195333,12.0974869,https://www.idowa.de/regionen/woerth-und-regensburg/regensburg/menschen-gehen-in-regensburg-gegen-rechts-auf-die-strasse-3572521.html,1000.0,2000.0
Rheinfelden,03.02.2024,47.5605924,7.7861959,,700.0,
Rotenburg an der Fulda,03.02.2024,50.99639893,9.724815369,https://www.hna.de/lokales/rotenburg-bebra/rotenburg-fulda-ort305317/bad-hersfeld-rotenburg-demo-protest-demonstration-rechte-hunderte-innenstadt-92812658.html,500.0,
Saarbrücken,03.02.2024,49.234362,6.996379,https://www.sr.de/sr/home/nachrichten/politik_wirtschaft/demos_gegen_rechts_homburg_saarbruecken_st_wendel_100.html,10000.0,
Schloß-Holte Stukenbrock,03.02.2024,51.9017108,8.6353438,https://www.westfalen-blatt.de/owl/kreis-guetersloh/schloss-holte-stukenbrock/demo-buergerpark-zeichen-demokratie-menschenwuerde-2913104?pid=true,650.0,
Schönebeck,03.02.2024,52.0205998,11.7383277,https://www.volksstimme.de/lokal/schoenebeck/demo-schoenebeck-rechtsextremismus-afd-protest-demokratie-politik-3780777,300.0,
Schöneiche,03.02.2024,52.47941971,13.69578075,https://www.rbb24.de/politik/beitrag/2024/02/demonstrationen-brandenburg-rechtsextremismus-menschenkette-bran.html,600.0,
Schwelm,03.02.2024,51.284117,7.292471,https://www.ruhrnachrichten.de/regionales/nrw-bei-demonstrationen-gegen-rechts-schon-vormittags-tausende-auf-den-strassen-w839339-2001090727/,2500.0,
Seefeld (Gegendemo),03.02.2024,48.0346668,11.213275,https://herrsching.online/2024/02/03/1000-buerger-aus-dem-fuenfseenland-demonstrieren-gegen-rechts/,1000.0,
Seesen,03.02.2024,51.8905566,10.1703902,https://www.beobachter-online.de/seesen/nachricht/id-1000-demonstrieren-in-seesen-gegen-rechts.html,1000.0,
Sendenhorst,03.02.2024,51.8444362,7.8273931,https://www.wn.de/muensterland/kreis-warendorf/sendenhorst/das-braune-gespenst-vertreiben-2913131?&npg,1000.0,
Sindelfingen,03.02.2024,48.7084162,9.0035455,https://www.stuttgarter-nachrichten.de/inhalt.demo-gegen-rechtsextremismus-in-sindelfingen-1000-menschen-setzen-in-sindelfingen-ein-zeichen-fuer-vielfalt.d3f4b4bc-a883-42bc-974a-faa167ca4e94.html,1000.0,
Sögel,03.02.2024,52.83722,7.51582,https://www.noz.de/lokales/soegel/galerie/zeichen-gegen-zerstoerung-der-demokratie-die-schoensten-bilder-von-der-demo-gegen-rechts-in-soegel-46387375,1000.0,
Sondershausen,03.02.2024,51.3692,10.8711,https://www.thueringer-allgemeine.de/regionen/kyffhaeuserkreis/article241571702/400-Menschen-demonstrieren-in-Sondershausen-gegen-Rechtsextremismus.html?utm_term=Autofeed&utm_campaign=TAKyffh%EF%BF%BDuserkreis&utm_medium=social&tpcc=artikel_facebook_takyffhaeuserkreis&utm_source=Facebook#Echobox=1707010902,400.0,
Stade,03.02.2024,53.5929,9.4709,https://www.tageblatt.de/Nachrichten/Demo-in-Stade-600-Stimmen-gegen-Rechtsextremismus-381044.html,600.0,
Stadtroda,03.02.2024,50.858267,11.726364,https://www.otz.de/regionen/saale-holzland-kreis/article241571050/Demo-gegen-Rechts-im-Saale-Holzland-Mein-Vater-war-im-KZ.html,350.0,
Stuttgart,03.02.2024,48.7784485,9.1800132,https://www.stuttgarter-zeitung.de/inhalt.aktionstag-von-stuttgart-gegen-rechts-demos-in-drei-stadtbezirken.500e3f89-83c0-4d11-b4cf-2bb677374251.html,,
Suhl,03.02.2024,50.608652,10.692644,https://www.mdr.de/nachrichten/thueringen/demonstrationen-gegen-rechts-in-thueringen-100.html,250.0,
Traunstein,03.02.2024,47.8701474,12.6423403,https://www.ovb-online.de/rosenheim/chiemgau/hunderte-buerger-beteiligen-sich-an-lichterkette-in-traunstein-92813511.html,2500.0,
Tuttlingen,03.02.2024,47.9844315,8.8186606,https://www.schwaebische.de/regional/tuttlingen/tuttlingen/tuttlingen-demonstriert-gegen-rechts-und-fuer-vielfalt-und-toleranz-2244038,2500.0,
Uetze,03.02.2024,52.4648,10.2035,https://www.haz.de/lokales/umland/uetze/brandmauer-demo-in-uetze-rund-300-menschen-demonstrieren-gegen-rechts-KDKMBZ4QQ5HNLIWRK64VB2SGFY.html,300.0,
Velbert,03.02.2024,51.3406713,7.0439912,https://www.waz.de/staedte/velbert/velbert-zeigt-haltung-mehr-als-2000-menschen-gegen-rechts-id241570610.html,2000.0,
Waldbröl,03.02.2024,50.8751813,7.6159479,https://www.oberberg-aktuell.de/waldbroel/f--r-die-demokratie---gegen-hass--rassismus-und-ausgrenzung-a-99978,400.0,
Wangen (Allgäu),03.02.2024,47.689175,9.830586,https://www.schwaebische.de/regional/allgaeu/wangen/grosse-resonanz-bei-demo-gegen-rechts-in-wangen-erwartet-2244954,2500.0,
Weikersheim,03.02.2024,49.48279572,9.902573586,https://www.swr.de/swraktuell/baden-wuerttemberg/heilbronn/demo-in-bad-wimpfen-und-weikersheim-100.html,1200.0,
Weilheim,03.02.2024,47.8422,11.1427,https://www.merkur.de/lokales/weilheim/kreisbote/weilheimer-innenstadt-politisch-bunt-und-laut-vor-fasching-92812856.html,5000.0,
Wetzlar,03.02.2024,50.5525346,8.5074406,https://www.mittelhessen.de/nexx/videos-wetzlar-mittelhessen/5500-menschen-demonstrieren-in-wetzlar-gegen-rechts-3277847,5500.0,
Wiesloch,03.02.2024,49.2942599,8.698707,"https://www.rnz.de/region/rhein-neckar_artikel,-Wiesloch-Rund-2500-demonstrierten-gegen-Rechtsextremismus-_arid,1275113.html",2500.0,
Wittenberg (Lutherstadt),03.02.2024,51.8712883,12.64435577,,1200.0,
Wolfenbüttel,03.02.2024,52.1625283,10.5348215,"https://www.ndr.de/nachrichten/niedersachsen/Niedersachsen-Menschen-gehen-gegen-Rechtsextremismus-auf-die-Strasse,rechtspopulismus106.html",2400.0,
Würselen,03.02.2024,50.8178682,6.1341108,https://www.ruhrnachrichten.de/regionales/nrw-bei-demonstrationen-gegen-rechts-schon-vormittags-tausende-auf-den-strassen-w839339-2001090727/,500.0,
Würzburg,03.02.2024,49.79245,9.932966,"https://www.br.de/nachrichten/deutschland-welt/demos-gegen-rechtsextremismus-in-nuernberg-augsburg-und-wuerzburg,U3EIWld",5000.0,
Altenkirchen,04.02.2024,50.6880109,7.6477412,https://www.siegener-zeitung.de/lokales/altenkirchen/nieselregen-hielt-die-menschen-im-ak-land-nicht-ab-demo-gegen-rechts-in-der-kreisstadt-EHWYCV6T4JE4DITJV26OVJX7LU.html,1400.0,
Amberg,04.02.2024,49.4454,11.8587,"https://www.br.de/nachrichten/bayern/protestwelle-haelt-an-wieder-viele-demos-gegen-rechtsextremismus,U3KetIk",4000.0,
Arnstadt,04.02.2024,50.8338356,10.94547367,https://www.mdr.de/nachrichten/deutschland/politik/demos-rechtsextremismus-mitteldeutschland-100.html,250.0,
Aue Bad-Schlema,04.02.2024,50.6039112,12.683981,https://www.freiepresse.de/erzgebirge/aue/aue-demonstration-gegen-rechts-und-fuer-demokratie-im-erzgebirge-verlaeuft-stoerungsfrei-artikel13235086,500.0,
Augustdorf,04.02.2024,51.90739059,8.732931137,"https://www.radiolippe.de/nachrichten/lippe/detailansicht/augustdorf-etwa-250-menschen-bei-demo-gegen-rechts.html#:~:text=Augustdorf%20hat%20am%20Wochenende%20ebenfalls,nach%20Polizeiangaben%20etwa%20250%20Menschen.",250.0,
Bad Brückenau,04.02.2024,50.31007767,9.790979385,"https://www.br.de/nachrichten/bayern/protestwelle-haelt-an-wieder-viele-demos-gegen-rechtsextremismus,U3KetIk",400.0,
Bad Kissingen,04.02.2024,50.1985698,10.0746833,"https://www.br.de/nachrichten/bayern/protestwelle-haelt-an-wieder-viele-demos-gegen-rechtsextremismus,U3KetIk",1500.0,
Bad Reichenhall,04.02.2024,47.7222676,12.8760923,https://www.pnp.de/lokales/landkreis-berchtesgadener-land/1200-demonstranten-auf-reichenhaller-rathausplatz-bekennen-farbe-gegen-rechten-hass-15365372,1200.0,
Bad Windsheim,04.02.2024,49.50232697,10.41743565,https://www.flz.de/600-menschen-bei-der-demo-in-bad-windsheim-keinerlei-stoerungen/cnt-id-ps-bcb41c8f-abdd-42d2-a973-3784294202a9,600.0,
Bodenheim,04.02.2024,49.92943954,8.311705589,,700.0,
Bonn,04.02.2024,50.735851,7.10066,https://ga.de/bonn/vor-dem-rathaus-in-bonn-demonstrieren-hunderte-fuer-respekt_aid-106439009,250.0,450.0
Bremen,04.02.2024,53.0758196,8.8071646,https://www.weser-kurier.de/bremen/politik/bremen-demo-gegen-den-rechtsruck-polizei-meldet-16-500-teilnehmer-doc7tyuwbbuctj17ox36o9u,16500.0,
Büsum,04.02.2024,54.1298489,8.8586989,"https://www.ndr.de/nachrichten/schleswig-holstein/Kein-Marzipan-fuer-Nazis-Tausende-demonstrieren-in-Luebeck,demo4184.html",200.0,
Dießen am Ammersee,04.02.2024,47.9502678,11.1080486,https://www.augsburger-allgemeine.de/ammersee/diessen-in-diessen-demonstrieren-1900-menschen-gegen-rechtsextremismus-id69331736.html,1900.0,
Dinkelsbühl,04.02.2024,49.06918716,10.31919193,"https://www.br.de/nachrichten/bayern/protestwelle-haelt-an-wieder-viele-demos-gegen-rechtsextremismus,U3KetIk",1000.0,
Dippoldiswalde,04.02.2024,50.8822028,13.6594526,https://www.saechsische.de/dippoldiswalde/demo-dipps-rechtsextremismus-5961984-plus.html,800.0,
Edewecht,04.02.2024,53.1283992,7.9855044,https://www.sueddeutsche.de/politik/extremismus-bremen-tausende-demonstrieren-gegen-rechts-dpa.urn-newsml-dpa-com-20090101-240202-99-850265,300.0,
Eilenburg,04.02.2024,51.4586736,12.6344389,https://www.lvz.de/lokales/nordsachsen/eilenburg/eilenburg-400-leute-demonstrieren-fuer-demokratie-respekt-und-vielfalt-MXTOLIFQ4NB4FEAA4J7AQNBDTU.html,350.0,400.0
Elstal,04.02.2024,52.23035812,12.93291092,https://www.rbb24.de/politik/beitrag/2024/02/brandenburg-demos-rechtsextremismus-sonntag.html,100.0,230.0
Emmendingen,04.02.2024,48.1342091,7.8623083,https://www.badische-zeitung.de/live-blog-so-laeuft-die-demo-emmendingen-steht-auf,4500.0,
Emmerich,04.02.2024,51.8460779,6.2383989,https://rp-online.de/nrw/staedte/emmerich/2000-menschen-demonstrieren-in-emmerich-gegen-rechtsradikale_aid-106425485,2000.0,
Emsdetten,04.02.2024,52.1747,7.5302,https://www.mv-online.de/lokales/emsdetten/liveblog-zu-emsdetten-gegen-rechts-694011.html,5000.0,
Erding,04.02.2024,48.3064441,11.9076579,https://www.ed-live.de/nachrichten_details?id=171993,1600.0,
Forst (Lausitz),04.02.2024,51.7446,14.6451,https://www.tagesschau.de/inland/regional/brandenburg/rbb-auch-am-sonntag-demos-in-brandenburg-gegen-rechtsextremismus-100.html,400.0,
Freiberg,04.02.2024,50.9086704,13.3428889,https://www.sueddeutsche.de/politik/demonstrationen-dresden-tausende-gehen-gegen-rechts-in-sachsen-auf-die-strasse-dpa.urn-newsml-dpa-com-20090101-240203-99-858631,600.0,
Geretsried,04.02.2024,47.864692,11.479351,https://www.sueddeutsche.de/muenchen/wolfratshausen/penzberg-ist-bunt-landkreis-weilheim-schongau-demo-gegen-rechtsextremismus-geretsried-karl-lederer-platz-1.6343877,1000.0,2000.0
Gescher,04.02.2024,51.956874,7.0038803,https://www.muensterschezeitung.de/lokales/bunter-widerstand-gegen-verfassungsfeinde-2913559?pid=true,3300.0,
Grevenbroich,04.02.2024,51.0905783,6.5835365,https://www.azonline.de/nrw/tausende-am-sonntag-bei-demos-gegen-rechts-2913050?&npg,1500.0,
Grimma,04.02.2024,51.2383379,12.7287511,https://www.tag24.de/thema/demonstration/zusammen-gegen-rechts-anti-nazi-demo-in-grimma-auch-gegenprotest-erwartet-3086852,750.0,
Halberstadt,04.02.2024,51.8953514,11.0520563,https://www.mdr.de/nachrichten/sachsen-anhalt/demo-gegen-rechtsextremismus-weissenfels-magdeburg-100.html,250.0,
Hallbergmoos,04.02.2024,48.3244,11.7498,https://www.sueddeutsche.de/muenchen/freising/hallbergmoos-demo-300-gegen-rechtsextremismus-1.6343898,300.0,
Hamburg,04.02.2024,53.56242358,10.05945001,"https://www.ndr.de/nachrichten/hamburg/Demonstration-gegen-Rassismus-vor-dem-Hamburger-Rathaus,kurzehh6702.html",300.0,
Helgoland,04.02.2024,54.1800452,7.8853621,https://www.cnv-medien.de/landkreis-cuxhaven/helgoland-ist-und-bleibt-bunt-demonstration-auf-der-hochseeinsel.html,200.0,
Hilpoltstein,04.02.2024,49.18673325,11.18766022,https://www.nn.de/region/roth/ich-macht-mir-mut-rund-1000-demonstrieren-in-hilpoltstein-gegen-rechtsextremismus-und-die-afd-1.14005967,1000.0,
Hörstel,04.02.2024,52.29868317,7.591482162,https://www.ivz-aktuell.de/articles/321303/hoerstel/gesellschaft-soziales/1400-menschen-setzen-ein-zeichen,1400.0,
Hürth,04.02.2024,50.8807379,6.876568,https://www.azonline.de/nrw/tausende-am-sonntag-bei-demos-gegen-rechts-2913050?&npg,1500.0,
Immenstadt,04.02.2024,47.55911,10.2137986,https://www.allgaeuer-zeitung.de/allgaeu/immenstadt/600-oberallgaeuer-demonstrieren-in-immenstadt-gegen-rechts_arid-696380,600.0,
Kirchweyhe,04.02.2024,52.9911,8.8717,https://www.kreiszeitung.de/lokales/diepholz/weyhe-ort54198/rund-800-teilnehmer-versammeln-sich-bei-anti-afd-demo-in-weyhe-92814076.html,800.0,
